domain,tld,email_type,spon_registrar,keyword,httpcode,locate_cmp,web_judge_result
cmadbg.com,1,1,10,1,3,2,no
caoquan.com,1,12,1,2,2,2,yes
ccbgsz.pw,11,0,0,1,4,1,no
ccbfbx.cc,3,0,0,1,3,2,no
95599-w.com,1,0,0,1,3,2,no
kjgwmy.com,1,0,0,1,3,2,no
95588lut.cc,3,1,8,1,3,1,no
coukui.com,1,5,1,1,1,2,yes
029hr.cn,2,11,12,1,4,2,yes
haoxue.com,1,0,0,2,2,2,yes
wap-rcbcv.cc,3,2,2,1,3,1,no
wucuowx.com,1,1,2,2,2,1,yes
fuckwikia.com,1,12,12,1,1,2,no
flzyc.com,1,9,4,1,3,1,no
icbcxih.com,1,0,0,1,3,2,no
shybgyj626.com,1,0,0,1,1,2,no
ccbsya.cc,3,5,1,1,3,2,no
ccnkag.cc,3,5,1,1,3,2,no
088999.net,4,0,0,4,1,2,no
icboi.com,1,0,0,1,3,2,no
po-95588.com,1,0,0,2,3,2,no
ccbjht.cc,3,5,1,1,3,2,no
bocwa.com,1,0,0,1,3,1,no
slpmb.com,1,0,0,4,2,2,no
bjwxt.com,1,12,1,2,2,2,yes
678745.com,1,1,12,1,4,1,no
icdtm.com,1,1,12,1,3,1,no
ccbnkt.cc,3,5,1,1,3,2,no
608989.com,1,0,0,4,2,2,no
caip163.com,1,2,10,2,4,2,yes
aise3.com,1,12,12,2,4,1,yes
ccbujic.com,1,1,2,1,3,1,no
ccmwam.cc,3,5,1,1,3,2,no
2rrr.com,1,12,12,2,4,1,yes
cbbesd.cc,3,1,6,1,3,1,no
hf588.com,1,12,12,4,1,1,no
66163.com,1,1,6,2,2,1,yes
gsyhwb.com,1,2,4,1,4,1,no
789462.com,1,0,0,4,2,2,no
95533rytccb.com,1,2,12,1,1,1,no
shiyan12.pw,11,0,0,1,4,1,no
msbqy.com,1,0,0,1,3,2,no
yicbccm.cc,3,1,8,1,3,1,no
jp.net,4,12,12,1,2,2,no
nbhlk.com,1,0,0,4,3,2,no
5627r.com,1,0,0,2,2,2,no
bn-ccb.com,1,8,10,1,3,1,no
zhaoniupai.com,1,0,3,2,2,2,yes
137311.com,1,0,3,1,1,1,no
wap-icdc.cc,3,2,2,1,4,1,no
ccbyzz.cc,3,1,8,1,3,1,no
chrenai.org,5,12,9,2,2,1,yes
dwj78.com,1,2,7,4,2,1,no
007zb.com,1,2,10,1,3,1,yes
10086vcxz.com,1,0,0,1,3,2,no
rg-95588.com,1,0,0,1,3,2,no
ccbqva.cc,3,5,1,1,4,2,no
ccbju.cc,3,5,1,1,3,2,no
hongdayeya.net,4,1,4,1,3,1,no
ccdeew.pw,11,0,0,1,2,1,no
95599-f.com,1,0,0,1,3,2,no
dy7773.com,1,0,0,1,4,2,no
icbux.com,1,1,12,1,3,1,no
ccuman.cc,3,5,1,1,3,2,no
hg55288.com,1,12,11,4,2,2,no
umeeting.cn,2,2,12,2,2,2,yes
netzuan.com,1,2,2,2,2,1,yes
72jysc.com,1,0,0,1,3,2,no
jixiaedu.com,1,0,9,1,1,2,yes
vx-95588.com,1,0,0,1,2,2,no
8g2881.com,1,1,12,1,4,1,no
95533ic.cc,3,1,12,1,3,1,no
ccb-we.com,1,0,0,1,3,2,no
appkgo.com,1,0,0,1,2,2,no
gotohd.cn,2,11,12,1,2,2,no
95533dfc.cc,3,1,8,1,4,1,no
iccif.com,1,0,0,1,4,2,no
wop-iccb.cc,3,1,2,1,3,1,no
hnydhj.cn,2,2,12,2,3,2,no
cbuxse.cc,3,2,12,1,3,1,no
ccbeq.cc,3,5,1,1,4,2,no
ccbiuec.com,1,1,2,1,3,1,no
wappinan.com,1,1,2,1,3,1,no
642441.com,1,1,7,4,2,1,no
95588yhv.cc,3,1,1,1,3,2,no
0523xg.net,4,0,0,2,2,2,no
wap-icbczw.me,8,0,0,1,3,2,no
wapivbc.cc,3,2,2,1,4,1,no
misavogue.com,1,1,2,2,2,1,yes
ucankus.com,1,12,12,2,2,2,yes
7935i.com,1,0,0,4,2,2,no
99a88.com,1,12,12,2,4,1,no
amvns678.com,1,1,8,2,4,1,no
zd-95588.com,1,0,0,1,3,2,no
c-95588.com,1,0,0,1,3,2,no
ccbyfi.cc,3,0,0,1,3,2,no
gyfcay.cc,3,5,1,1,3,2,no
daloo86.cc,3,1,8,2,3,1,no
aiqingchuanqi.com,1,2,7,1,2,1,no
xinshoucun.com,1,2,6,2,2,1,yes
0028.cc,3,0,0,1,4,2,no
zgxcfx.com,1,0,9,1,1,2,yes
055968.com,1,12,12,4,2,1,no
499055.com,1,1,7,2,3,1,no
0148333.com,1,0,0,2,2,2,no
gongsicbc.com,1,1,12,1,4,1,no
ccbopb.cc,3,5,1,1,3,2,no
icidp.com,1,0,0,1,3,2,no
95588gsd.com,1,0,0,1,3,2,no
ccbstc.cc,3,5,1,1,3,2,no
chrakb.cc,3,1,12,1,3,1,no
giajhrjh.pw,11,0,0,1,4,1,no
788422.com,1,0,0,1,2,2,no
jszk8.com,1,2,8,4,3,1,yes
kj234.cc,3,3,7,4,2,1,no
029zhx.com,1,12,12,1,2,1,yes
365965.com,1,0,0,2,3,2,no
cbxteo.cc,3,12,8,1,3,1,no
23555.com,1,0,0,4,2,2,no
021shsmyy.com,1,1,2,1,4,1,yes
nkyzws.com,1,12,12,2,2,2,yes
kindlife.cn,2,1,12,1,4,2,no
cafebabe.cc,3,12,7,1,2,1,yes
gushiquan.net,4,12,6,1,4,1,no
sdoffice.com.cn,2,0,0,1,3,2,no
0046222.com,1,0,0,2,2,2,no
szspv.com,1,1,12,1,4,1,yes
allesseife.xyz,15,0,0,1,3,1,no
ccbifg.cc,3,5,1,1,3,2,no
ccbsgv.com,1,1,12,1,3,1,no
itdcw.com,1,5,1,1,2,2,yes
jnfcsm.com,1,2,2,1,3,1,no
bettmach.com,1,2,6,2,2,1,yes
008399.com,1,0,3,2,3,2,yes
tyzx.cc,3,1,2,1,4,1,yes
669630.com,1,0,0,4,2,2,no
ccbnno.cc,3,5,1,1,4,2,no
ccnasx.cc,3,0,0,1,3,2,no
yymiaopai.com,1,12,12,1,1,1,no
10086y.top,13,0,0,1,3,1,no
ccbugv.cc,3,5,1,1,3,2,no
6h5k.com,1,0,0,4,2,2,no
cbbnay.cc,3,1,6,1,3,1,no
9ggwh.com,1,1,6,4,2,1,no
rccad.cc,3,0,0,1,3,2,no
jshhfc.com,1,1,12,1,2,2,no
ziziant.com,1,0,12,2,2,2,yes
ydhexpress.com,1,12,1,1,1,1,yes
icidw.com,1,0,0,1,3,2,no
icbczhxy.com,1,1,8,1,4,1,no
36aaa.com,1,0,0,3,2,1,no
ccburl.com,1,0,0,1,1,2,no
scadc.com,1,12,1,1,4,2,yes
hdmonitoring.net,4,1,1,2,2,2,yes
ccbdd.cc,3,5,1,1,3,2,no
apple-replied.com,1,0,0,1,3,1,no
1tq.net,4,2,2,1,4,1,yes
cctsk.cc,3,1,2,1,3,1,no
icbchbw.com,1,0,0,1,3,2,no
gshke.com,1,2,2,1,3,1,no
apple-icluod-id.win,12,1,12,1,3,1,no
3gcare.com,1,12,8,2,3,1,yes
wzlz.cc,3,2,2,1,3,1,yes
hdddb.com,1,0,0,1,2,2,yes
682066.com,1,0,0,2,3,2,no
1000shua.com,1,12,1,2,2,2,no
apkc99.com,1,0,0,1,2,2,no
wap-vir.cc,3,2,2,1,4,1,no
411fk.com,1,0,9,1,3,2,yes
sytao558.com,1,0,0,2,2,2,no
ccbvbk.cc,3,0,0,1,4,2,no
cqgdcy.com,1,2,2,2,2,1,yes
ccbugz.cc,3,5,1,1,3,2,no
76919.com,1,5,1,2,2,2,yes
bluniverse.com,1,2,6,1,1,1,yes
322169.com,1,0,3,1,3,2,no
gezila.com,1,0,3,4,2,2,yes
ccxzan.cc,3,1,6,1,3,1,no
ps95588.cc,3,1,4,1,4,1,no
icbcebs.com,1,0,0,1,3,2,no
ninghao.net,4,1,1,2,2,2,yes
ccbvku.cc,3,5,1,1,3,2,no
fmdjq.com,1,0,0,1,3,2,no
95599-o.pw,11,0,0,1,3,1,no
icbcx-xyk.com,1,0,0,1,3,2,no
l0086vhj.com,1,0,0,1,3,2,no
ccobsz.cc,3,5,1,1,3,1,no
cczab.cc,3,1,2,1,3,1,no
775kkk.com,1,12,6,1,2,2,no
ccbtdf.cc,3,5,1,1,3,2,no
wdyqr.com,1,1,7,1,3,1,no
hd58.com,1,1,7,4,2,1,no
mygeek.cn,2,3,12,2,2,2,yes
365w1.com,1,0,0,4,2,2,no
ccsoxm.cc,3,1,6,1,4,1,no
szuwxi.pw,11,0,0,2,2,1,no
djkfew.com,1,0,0,1,3,2,no
cbhteb.cc,3,1,6,1,3,1,no
sqwlg.com,1,0,0,1,3,2,no
29149.com,1,0,0,4,1,2,no
95533csccb.com,1,2,12,1,4,2,no
wjemy.top,13,0,0,1,3,1,no
fsaney.cn,2,1,12,1,3,2,no
wap-ceub.cc,3,3,2,1,3,1,no
cbcmnm.cc,3,5,1,1,3,2,no
174808.com,1,0,0,1,4,2,no
cimxaj.cc,3,5,1,1,3,2,no
nrgfghsdgdtty.tk,14,0,0,1,3,2,no
ku280.com,1,1,12,1,4,1,yes
ccbsew.cc,3,12,12,1,4,1,no
fhieia.pw,11,0,0,1,4,1,no
001515.com,1,12,11,1,2,1,no
greenaaa.com,1,5,1,1,4,1,no
dodoca.com,1,12,1,1,4,2,yes
95533naccb.com,1,2,12,1,4,1,no
bjjtgl.gov.cn,2,12,12,1,2,2,yes
ccbyt.cc,3,5,1,1,3,2,no
ccboth.cc,3,5,1,1,3,2,no
beanza.cc,3,5,1,1,3,2,no
yt-10086.cc,3,2,2,1,3,1,no
jiagfea.pw,11,0,0,1,4,1,no
gionl.com,1,0,0,1,4,2,no
ccbpah.cc,3,5,1,1,3,2,no
003333.cc,3,2,8,4,3,2,no
006677.com,1,12,12,4,2,2,no
icduf.com,1,0,0,1,1,2,no
zgpeczx.cn,2,1,12,2,1,2,yes
soft124.com,1,12,8,1,2,1,no
ccbicr.com,1,1,2,1,3,1,no
gameclosure.com,1,12,11,2,2,2,yes
30490.com,1,0,0,4,2,2,no
cnnetizen.com,1,0,0,2,3,2,no
ekeyfund.com,1,0,0,2,2,2,yes
95588ug.cc,3,1,8,1,3,1,no
0fees.net,4,0,0,2,4,2,yes
cnxzca.com,1,2,2,1,3,1,no
codejia.com,1,1,2,1,2,1,yes
95588vtv.cc,3,1,8,2,2,1,no
weipiao.com,1,5,1,2,2,2,yes
osiadfjoaigs.tk,14,0,0,1,3,2,no
10086cym.pw,11,0,0,1,4,1,no
pay-cza.cc,3,2,4,1,4,1,no
adcjiana.cc,3,1,8,1,3,1,no
cang10.com,1,12,7,4,2,1,yes
sl0086re.com,1,1,2,1,3,1,no
7537757.com,1,0,0,1,3,2,no
95588ce-icbc.com,1,2,2,1,3,1,no
icbcqh-xyk.com,1,0,0,1,3,2,no
gsizfc.com,1,2,2,1,3,1,no
ccblct.cc,3,1,8,1,3,1,no
012311.com,1,0,0,4,2,2,no
cvkecr.cc,3,2,8,1,4,1,no
6i6i.com,1,0,0,2,2,2,yes
336604.com,1,0,0,4,4,2,no
tdqcns.com.cn,2,1,12,1,2,2,no
521cbb.com,1,12,12,2,2,1,no
ccbtdj.cc,3,1,1,1,1,2,no
u30000.cn,2,3,12,1,1,2,yes
ccbyfw.cc,3,5,1,1,3,2,no
qingchat.net,4,12,1,2,4,2,yes
005111.com,1,0,0,1,3,2,no
techina2025.com,1,12,1,2,2,2,yes
133774.com,1,0,0,4,3,2,no
ccbomf.cc,3,5,1,1,3,2,no
chnfia.com,1,0,0,4,2,2,yes
ccbses.cc,3,0,0,1,3,2,no
3vao.com,1,12,12,1,1,2,no
aciut.com,1,0,0,1,3,2,no
bockhy.com,1,12,12,1,4,1,no
icbdxcx.com,1,0,0,1,3,1,no
ccb95588c.cc,3,3,8,1,3,1,no
ccbeda.cc,3,5,1,1,3,2,no
rlkvb.pw,11,0,0,1,3,1,no
95533vbt.cc,3,5,1,1,3,2,no
wandou.com,1,12,12,2,2,1,yes
95588cin.cc,3,0,0,1,3,2,no
ccblcb.cc,3,1,8,1,3,1,no
ccbauv.cc,3,5,1,1,3,2,no
kpouq.cc,3,0,0,1,3,2,no
10086ygvc.com,1,12,11,1,3,1,no
geewu.com,1,12,12,2,2,2,no
cwzg.net,4,1,7,1,2,1,no
zykjwl.com,1,0,3,2,2,2,yes
sjazcdd.cc,3,1,6,1,3,1,no
249899.com,1,0,3,2,2,2,no
chinahg.net.cn,2,1,12,2,2,2,no
lhuif.win,12,0,0,1,3,1,no
anadmob.com,1,0,0,1,3,2,yes
95588cx-icbc.com,1,2,2,1,4,1,no
icbczff.cc,3,1,7,1,3,1,no
308899.com,1,12,12,4,2,1,no
7h6.win,12,0,0,1,3,1,no
gscbg.com,1,1,6,1,2,1,no
kj606.com,1,1,12,1,3,1,no
cbbksn.cc,3,12,8,1,3,1,no
338878.com,1,0,0,2,3,2,yes
hynxs.com,1,0,0,1,2,2,yes
muhouren.net,4,1,12,1,4,2,yes
ccbrrp.cc,3,12,8,1,4,1,no
tianya.cn,2,12,12,2,2,2,yes
360moyu.net,4,0,0,1,2,2,yes
wrfcr.com,1,0,0,1,3,2,no
cbbqdx.cc,3,1,6,1,3,1,no
dsjzcbb.cc,3,1,6,1,3,1,no
ccbjdu.com,1,0,0,1,3,2,no
639112.com,1,0,3,1,3,2,no
ccnuam.cc,3,5,1,1,3,2,no
ccbvrw.cc,3,5,1,1,3,2,no
icesherry.com,1,0,12,2,2,2,yes
0769tongyi.cn,2,4,12,1,4,2,no
msn.hk.cn,2,12,12,2,2,2,yes
ibeiliao.com,1,12,12,2,2,1,yes
wap-csvb.cc,3,2,2,1,3,1,no
au-ccb.com,1,12,2,1,3,1,no
9999957.com,1,0,3,1,1,2,no
51xietaoji.com,1,8,4,1,2,2,yes
009007.com,1,1,8,2,2,1,no
623444.com,1,0,9,1,2,2,no
0855123.com,1,1,1,1,1,2,yes
delphifans.com,1,2,2,1,1,1,yes
icbew.com,1,0,0,1,3,2,no
009199.com,1,0,0,2,2,2,no
jinshi120.org,5,12,9,1,1,1,yes
lecai.com,1,0,3,4,2,2,yes
400208.com,1,1,1,1,2,2,no
ttone.com.cn,2,12,12,1,4,2,no
by11.cc,3,12,11,4,2,1,no
cciibt.com,1,0,0,1,4,2,no
0041222.com,1,0,0,2,2,2,no
001kj.com,1,0,0,4,2,1,no
95533xc.com,1,3,10,2,1,2,no
kaluoli.cc,3,1,4,1,4,1,no
gansuyd86.com,1,12,11,1,3,1,no
95588jff.cc,3,2,8,1,2,1,no
hensence.com,1,12,12,2,2,2,yes
youku.com,1,5,1,4,2,2,yes
95588esk.cc,3,1,8,1,3,1,no
ccbbic.cc,3,5,1,1,4,2,no
gshyzq.cc,3,5,1,1,3,2,no
wu688.cn,2,0,0,1,3,2,no
540088.com,1,0,0,4,1,2,no
699msc.com,1,0,0,4,2,2,yes
654066.com,1,0,0,2,2,2,no
woben.cc,3,2,2,1,4,1,yes
asmote.net,4,0,0,2,3,1,yes
51mibao.com,1,12,1,2,2,1,no
stockzg.com,1,0,0,1,3,2,yes
icbdh.com,1,5,1,1,3,2,no
wap-95588ichc.cc,3,2,2,1,4,1,no
sy8668.com,1,0,0,1,3,1,no
cbbhnat.cc,3,1,6,1,3,1,no
mng8.com,1,2,7,2,2,1,no
ccbyh.cc,3,1,2,1,3,1,no
618game.com,1,2,12,1,3,2,yes
jbb26.com,1,0,0,1,4,2,no
icbcecb.com,1,5,1,1,3,1,no
95993838ccn.com,1,0,0,1,2,2,no
ccbeozn.com,1,1,10,2,2,1,no
hddcw.com.cn,2,1,12,1,1,2,no
e9k.cc,3,0,0,1,3,2,yes
86chemnet.com,1,2,1,1,2,2,yes
x82x.com,1,0,12,1,4,2,yes
ikoki.net,4,0,12,1,1,2,yes
cbbye.cc,3,5,1,1,3,2,no
xiaochuncnjp.com,1,0,12,1,4,2,yes
234187.com,1,0,0,4,2,2,no
zlpsj.com,1,0,0,2,2,2,yes
cqsancheng.cn,2,4,12,1,4,2,yes
3186.com,1,0,0,4,2,2,no
fd10086.pw,11,0,0,1,4,1,no
10086mym.pw,11,0,0,1,4,1,no
njxiongzhou.com,1,0,0,1,3,2,yes
ccbgei.cc,3,12,2,1,3,1,no
cbbmoa.com,1,3,10,1,2,2,no
59099.com,1,1,7,2,2,1,yes
ql-95588.com,1,0,0,1,3,2,no
jni95588.cc,3,1,8,1,4,1,no
10086apy.pw,11,0,0,1,4,1,no
cbmkc.cc,3,5,1,1,3,2,no
gzssm.com,1,0,0,2,2,2,yes
jnfgdk.cc,3,5,1,1,3,2,no
gshbcz.cc,3,5,1,1,1,2,no
e-kang.cn,2,3,12,4,3,2,no
zhusu.org,5,1,12,1,1,1,yes
ccbjnt.cc,3,1,1,1,3,2,no
m33138.com,1,0,0,1,4,2,no
aomhj.com,1,0,0,1,2,2,no
cbbya.cc,3,5,1,1,3,2,no
315ln.cn,2,12,12,1,4,2,yes
mengxiansheng.com,1,0,0,2,4,2,yes
cifyb.pw,11,0,0,1,2,1,no
ibhbzq.cc,3,5,1,1,3,2,no
ccbann.cc,3,5,1,1,3,2,no
ww269.com,1,1,2,1,3,1,no
bbcvz.cc,3,5,1,1,3,2,no
558268.cc,3,1,7,2,2,1,no
fzyhcy.com,1,3,12,2,2,2,yes
guazilife.com,1,0,0,1,3,2,no
l4d2.cc,3,2,1,4,2,2,yes
chicourser.com,1,0,0,2,2,2,yes
gsyhwp.com,1,2,4,1,3,1,no
dgfd-dfsssa.win,12,0,0,2,3,1,no
52dnf.com,1,0,0,1,2,2,yes
dqoo.net,4,1,1,1,4,2,no
10086xkp.pw,11,0,0,1,3,1,no
chinamaho.com,1,1,7,2,2,1,yes
gsyhte.com,1,2,4,1,4,1,no
icbkkc.com,1,12,6,1,4,1,no
j1-1.pw,11,0,0,1,4,1,no
js44137.com,1,0,0,4,2,2,no
5l5555.com,1,4,2,4,2,1,no
bchye.com,1,0,0,1,3,2,no
ccbwxj.cc,3,5,1,1,3,1,no
3406.com,1,12,12,1,4,2,no
czsxcbb.cc,3,1,6,1,4,1,no
dd111.com,1,0,0,2,4,2,no
armani.cn,2,12,12,1,1,2,yes
szyiruisi.com,1,0,0,2,2,2,yes
66msb.com,1,0,0,4,2,2,no
ccbeuh.cc,3,5,1,1,3,1,no
l0086uk.cc,3,5,1,1,2,2,no
wrfnp.com,1,0,0,1,3,2,no
wap-icbo.cc,3,1,2,1,4,1,no
icbcwq-xyk.com,1,0,0,1,3,2,no
552806.com,1,0,0,4,2,2,no
dongyiqi.com,1,1,2,2,1,1,yes
gsykfc.cc,3,5,1,1,1,2,no
yccshy.com,1,1,7,1,3,1,no
tmh.com.cn,2,2,12,1,1,2,yes
138dsn.com,1,10,10,1,3,2,no
cqhd.net.cn,2,3,12,1,1,2,yes
housesales.com.cn,2,0,0,1,3,2,no
ghwmfc.cc,3,2,4,1,3,1,no
38384444.com,1,0,0,1,3,2,no
95533jkq.com,1,0,0,1,3,2,no
scmwj.info,6,0,0,2,3,1,no
018263.cn,2,12,12,1,3,2,no
whpt.cn,2,1,12,1,2,2,yes
happy999.net,4,0,0,3,4,2,yes
10086kfs.pw,11,0,0,1,3,1,no
165.com,1,12,12,2,2,2,yes
jiangzt.com,1,0,0,1,3,1,no
187988.com,1,0,0,1,4,2,no
z-95599.pw,11,0,0,1,4,1,no
meiyijia.com.cn,2,1,12,1,4,2,yes
junmin.org,5,3,12,3,2,1,yes
dcvvli.com,1,12,12,1,4,2,no
jnhyza.cc,3,5,1,1,3,2,no
avidgirl.com,1,0,0,2,2,2,no
bili88.com,1,0,0,2,2,2,no
34900.com,1,0,0,4,2,2,no
ccbqoe.com,1,5,1,1,3,2,no
fcl72.com,1,1,12,1,2,2,yes
icbcfty.com,1,1,1,1,3,2,no
cvbeke.com,1,12,6,1,3,1,no
mgcbbzs.cc,3,1,6,1,3,1,no
zzlxl.com,1,12,12,1,2,1,yes
icbvsz.pw,11,0,0,1,4,1,no
10086qdw.pw,11,0,0,1,4,1,no
c471.com,1,2,7,4,2,1,no
mh9889.com,1,0,0,1,3,2,no
202122.com,1,0,0,2,3,2,yes
ccbhvk.cc,3,5,1,1,3,2,no
weszypk86.com,1,12,11,1,3,1,no
ccbcug.cc,3,5,1,1,4,2,no
fmjfq.com,1,0,0,1,3,2,no
cvkedz.com,1,2,6,1,4,1,no
icbcoer.cc,3,1,8,1,3,1,no
ccuhuf.cc,3,5,1,1,3,2,no
754nn.com,1,0,0,2,2,2,no
www397799.com,1,1,12,4,4,1,no
ccuoao.cc,3,5,1,1,3,2,no
sychangyuan.com,1,0,0,1,4,2,yes
jubo88.com,1,0,3,1,3,2,no
l0086mki.com,1,0,0,1,3,2,no
ccbncn.cc,3,5,1,1,3,2,no
95588-xyki.com,1,0,0,1,3,2,no
cbczk.cc,3,1,8,1,4,1,no
zhelaoda.com,1,0,3,1,1,2,yes
ghjfmo.com,1,12,4,1,3,1,no
zhuiaiwang.com,1,5,1,2,2,2,yes
ccbohh.cc,3,5,1,1,3,2,no
apple-id-app1e.win,12,1,12,1,3,1,no
362642.com,1,12,8,4,2,1,no
cq-tw.cn,2,11,12,2,2,2,no
990678.com,1,0,0,1,4,2,yes
wap-icbc.cc,3,3,2,1,3,1,no
jiashengda-steel.com,1,12,6,1,3,1,no
bthymony.pw,11,0,0,1,4,1,no
l0086stp.com,1,1,2,1,1,1,no
psy-cun.cc,3,1,4,1,3,1,no
40000.net,4,0,3,1,4,2,yes
ic37.com,1,0,0,1,2,2,yes
pay-czq.cc,3,0,0,1,3,2,no
95588-qc.com,1,0,0,1,3,2,no
logopay.com,1,2,12,2,2,1,yes
10086qfa.pw,11,0,0,1,4,1,no
coaid.com,1,12,1,2,2,2,yes
cbbtad.com,1,1,10,1,3,1,no
shenousz.com,1,2,1,2,2,2,yes
778358.cc,3,1,7,2,2,1,no
scrapbookflair.com,1,0,0,2,2,2,yes
ccbcbd.cc,3,5,1,1,3,2,no
dgmrmf.com,1,2,2,2,2,1,yes
852003.com,1,1,2,1,3,1,no
7617797.com,1,0,0,1,3,2,no
beeg-sex.com,1,12,12,1,2,2,no
ccbptv.com,1,3,10,1,2,2,no
wjsd.pw,11,0,0,1,1,1,no
ccbgup.com,1,1,12,1,3,1,no
136gg.com,1,9,12,3,3,2,no
chongzhishouyou98.com,1,0,0,2,2,2,no
ccsxsd.cc,3,2,8,1,3,1,no
joyieehotel.cn,2,11,12,2,2,2,no
tpai9.com,1,0,0,1,1,2,no
ccbery.com,1,1,2,1,3,1,no
ccbfbs.cc,3,5,1,1,3,2,no
l0086wvt.com,1,1,2,1,3,1,no
oriyen.net,4,12,12,4,3,1,yes
m-cbee.cc,3,1,2,1,4,1,no
asdghrtgad.tk,14,0,0,1,3,2,no
julian99.com,1,1,1,2,2,2,yes
6555606.com,1,0,0,2,3,1,no
ccxozm.cc,3,1,6,1,3,1,no
my95588.cc,3,0,0,1,3,2,no
xyksqte58.pw,11,0,0,1,1,1,no
dulangkouzhongxue.com,1,3,1,1,2,1,no
ccbpss.cc,3,5,1,1,3,2,no
appleid-dwmyiphone-ulr.com,1,0,0,1,3,2,no
0094222.com,1,0,0,2,2,2,no
ccbbkj.cc,3,2,8,1,3,1,no
ccbmri.cc,3,0,0,1,3,2,no
christine.mo.cn,2,1,12,1,4,2,yes
hg26688.com,1,0,0,2,2,2,no
ccbkms.cc,3,5,1,1,3,2,no
10086xmk.pw,11,0,0,1,3,1,no
026767.com,1,0,0,4,1,2,no
0513c.cn,2,11,12,1,3,2,yes
95533isccb.com,1,2,12,1,4,1,no
518lipin.com,1,12,4,1,2,2,yes
iceirub.com,1,1,6,1,3,1,no
95599pp.pw,11,0,0,1,4,1,no
cqlssw.com,1,1,12,2,2,1,yes
003221.cn,2,0,0,1,3,2,no
0007x.com,1,0,0,1,4,2,no
rtezx.cc,3,1,2,1,3,1,no
bestqparty.com,1,1,2,1,2,2,no
cbcit.cc,3,0,0,1,3,2,no
lmk888.com,1,0,0,2,4,2,yes
gfssoc.com,1,0,0,1,3,2,no
wrfse.com,1,3,10,1,3,2,no
06499.com,1,12,11,4,2,1,no
gsetrfgjsffdh.tk,14,0,0,1,3,2,no
ccbwsv.cc,3,5,1,1,3,2,no
qiusongsong.net,4,1,1,2,2,2,yes
hctrip.com.cn,2,11,12,1,2,2,no
caeri.com.cn,2,12,12,1,1,1,yes
icbmz.com,1,0,0,1,2,2,no
543543.com,1,0,0,1,4,2,no
fangshuidulou.net,4,1,1,2,2,1,yes
231188.com,1,0,0,1,4,2,no
ccbtsc.com,1,1,10,2,2,2,no
ccbmhv.cc,3,5,1,1,3,2,no
chinaums.com,1,12,12,1,4,1,yes
trade86.com.cn,2,2,12,2,2,1,yes
icbcudi.cc,3,1,4,1,4,1,no
cbcthc.cc,3,1,6,1,3,1,no
kouqp.com,1,0,0,2,2,2,yes
cvbtzw.cc,3,5,1,1,3,2,no
fanflf.com,1,2,2,1,3,1,no
pinanmj.com,1,1,2,1,3,1,no
ylyl5.com,1,0,0,4,2,2,no
d8w.win,12,0,0,1,3,1,no
bawuwang.net,4,4,8,1,4,1,no
dspdos.cc,3,0,0,2,3,1,no
458seal.top,13,0,0,1,3,1,no
dn95588.cc,3,1,4,1,4,1,no
95588ow.cc,3,1,8,1,3,1,no
cswintin.com,1,2,1,2,2,2,yes
200900.com,1,0,0,4,2,2,no
icbciicn.com,1,2,2,1,4,1,no
oedel.org,5,12,12,1,2,1,yes
nocsco.com,1,0,0,1,4,2,no
iojn.net,4,1,12,2,2,1,yes
4437ff.com,1,0,0,1,4,2,no
cbenfe.cc,3,1,6,1,3,1,no
exclubinvest.com,1,0,0,1,4,2,no
334434.net,4,12,2,1,4,1,no
gdu8hw.pw,11,0,0,1,4,1,no
ccnmcp.cc,3,5,1,1,4,1,no
siebxe.com,1,1,12,1,3,1,no
8090jpt.com,1,1,12,4,4,1,no
0944222.com,1,0,0,2,2,2,no
xnmyw.cn,2,1,12,2,4,2,yes
puy-iccb.cc,3,1,2,1,4,1,no
wszacbb.cc,3,1,6,1,3,1,no
neihanshe.cn,2,1,12,2,2,1,yes
95533tb.cc,3,5,1,1,3,2,no
cuiweiju.com,1,12,12,1,4,1,yes
bodasuliao.com,1,12,7,4,2,1,yes
90bux.com,1,1,1,2,2,2,yes
cnbacio.com,1,2,1,1,4,2,yes
666144.com,1,0,0,2,3,2,yes
065365.com,1,1,12,4,4,1,no
223900.com,1,2,1,1,4,1,no
198195.com,1,12,11,2,3,1,no
sb990.com,1,0,0,4,2,2,no
znxbbs.com,1,1,7,1,3,1,no
95533cdb.cc,3,1,2,1,4,1,no
anyenyway.net.cn,2,1,12,1,2,2,yes
psy-cxw.cc,3,0,0,1,3,2,no
js501167.com,1,0,0,4,4,2,no
jsyhwl.cc,3,5,1,1,3,2,no
yntbcl.com,1,1,1,1,2,1,no
guanderack.com,1,12,2,2,2,1,yes
ccbnsz.cc,3,5,1,1,3,1,no
zloo86.cc,3,1,8,1,3,1,no
gjift.com,1,2,8,1,3,1,no
bxjan.com.cn,2,0,0,1,3,2,yes
guxiandao.com,1,12,12,1,1,1,yes
haojiaoyu.net,4,12,1,2,2,2,yes
hexiehealth.com,1,12,1,1,4,2,yes
sdyxlc.com,1,2,4,2,2,2,no
by345.com,1,0,3,1,1,2,yes
gssjst.com,1,0,0,1,3,2,no
oywyt5508.com,1,0,0,1,3,1,no
l0086.pub,16,12,12,2,2,1,no
17173.com,1,12,12,4,2,1,yes
wapsvid.com,1,1,2,1,3,1,no
ccbuva.cc,3,0,0,1,3,2,no
86hakka.com,1,0,0,2,2,2,no
