domain,tld,email_type,spon_registrar,keyword,httpcode,locate_cmp,web_judge_result
isisul.pw,11,0,0,2,2,7,no
77diy.cn,2,2,12,1,2,1,no
95599-m.pw,11,0,0,1,3,7,no
sdh028.com,1,0,0,1,1,6,no
l0086yyt.com,1,0,0,1,3,1,no
whzgcbb.cc,3,1,6,1,3,2,no
51bghc.com,1,12,12,1,3,1,no
albd.com.cn,2,3,12,1,4,1,no
asnch.com,1,12,12,4,2,2,no
219920.com,1,0,3,1,3,1,no
ccbggx.cc,3,1,8,1,4,4,no
95588thv.cc,3,2,8,1,3,4,no
m-ccbsl.cc,3,1,2,1,3,4,no
icbncr.com,1,2,2,1,3,2,no
664719.com,1,1,6,1,2,3,no
95599il.cc,3,0,0,1,3,1,no
pay-czs.cc,3,2,12,1,2,5,no
bccsdc.com,1,0,0,1,3,1,no
cbaas.cc,3,2,2,1,4,4,no
95588jfdhq.pw,11,0,0,1,4,7,no
ccbbg.cc,3,5,1,1,3,1,no
55004.cc,3,1,12,2,2,2,no
6688082.com,1,1,7,1,4,4,no
ccbcxo.cc,3,0,0,1,3,1,no
cviqe.cc,3,0,0,1,3,1,no
95533zd.cc,3,1,2,1,4,4,no
tuilixy.net,4,0,9,1,4,1,yes
wpdfc.cc,3,12,2,1,3,2,no
dss86.cc,3,1,8,1,3,4,no
gsyhwy.cc,3,2,4,1,3,1,no
ccbkmc.cc,3,5,1,1,4,1,no
333126.com,1,0,0,2,2,1,no
hxzq.net,4,2,2,2,2,3,yes
ciyegarden.com,1,2,6,2,4,2,yes
wyjypt9781.com,1,0,0,1,3,1,no
gdh19.com,1,0,0,1,4,1,no
ccmodz.cc,3,2,8,1,3,2,no
psy-vix.cc,3,2,2,1,3,4,no
gslkqu.com,1,0,0,1,3,7,no
crjidi.com,1,12,12,2,2,4,yes
laizi.net,4,12,1,4,2,1,yes
ccbbkh.cc,3,2,8,1,3,4,no
95533v.pw,11,0,0,1,4,7,no
663489.com,1,0,9,1,3,1,no
ccbmur.cc,3,5,1,1,3,1,no
bixiadu.com,1,12,12,1,4,1,yes
pay-iwdll.cc,3,1,2,1,3,2,no
9517k.com,1,0,0,1,3,1,yes
00368.info,6,0,0,1,4,1,no
apple-reply.com,1,12,12,1,1,1,no
lzpcc.com.cn,2,1,12,2,2,7,yes
tcssq.cc,3,0,0,1,3,1,no
ccbeon.cc,3,2,8,1,3,4,no
giiccb.com,1,0,0,1,2,1,no
sa95588.cc,3,5,1,1,4,1,no
xxkt.cn,2,2,12,1,2,1,yes
xiyccb.cn,2,1,12,1,4,1,no
pinanso.com,1,1,2,1,3,2,no
5378588.cn,2,0,0,1,3,1,no
facaijike666.cc,3,1,2,1,3,5,no
cbstn.cc,3,0,1,1,3,1,no
shjfpos.com,1,2,6,1,2,2,yes
cviny.cc,3,2,4,1,4,5,no
10086kvc.pw,11,0,0,1,3,7,no
ccbv.tk,14,0,0,1,2,1,no
ccmanw.cc,3,5,1,1,4,3,no
ccbibr.cc,3,0,0,1,3,1,no
4070e.com,1,0,0,2,2,1,no
psy-iccb.com,1,3,10,1,2,1,no
480894.com,1,0,0,1,4,1,no
wdseg.com,1,0,0,1,2,1,no
chnaccb.cc,3,0,0,1,4,1,no
kinzm.com,1,5,1,1,4,1,yes
ccbfga.cc,3,5,1,1,4,1,no
anhui365.net,4,12,2,1,1,2,yes
baiqikeji.com,1,12,12,3,2,1,yes
qmailbp.com,1,0,0,1,3,1,no
ccbctm.cc,3,5,1,1,3,3,no
94va.com,1,0,0,3,2,1,no
lbj668.com,1,12,12,1,2,1,no
wesdypkz.com,1,12,11,2,1,4,no
ccbbdc.com,1,0,0,1,2,1,no
cnnso.cc,3,1,8,1,3,4,no
ccb-ky.com,1,0,0,1,2,1,no
pny-zxn.cc,3,3,2,1,3,5,no
wespkyz86.com,1,0,0,1,1,1,no
ccbeos.com,1,3,10,1,4,1,no
wap-ibcc.cc,3,3,2,2,3,4,no
10086sda.cc,3,0,0,1,3,1,no
uniondisk.cn,2,0,0,1,3,1,yes
jfght10086.com,1,0,0,1,3,4,no
ccbnr.com,1,1,10,1,2,1,no
95599cc.com,1,0,0,1,4,1,no
fmfcq.com,1,0,0,1,3,1,no
968777.net,4,1,8,1,2,2,yes
avtt.info,6,12,12,2,1,1,no
10086hf.com,1,0,0,1,3,1,no
ccbncr.cc,3,5,1,1,3,1,no
ew-95588.com,1,0,0,1,3,1,no
278089.com,1,0,3,1,2,1,no
kmdjns.cc,3,0,0,1,3,1,no
tz-95588.com,1,0,0,1,3,1,no
774buy.com,1,0,0,2,4,1,yes
bnewi.com,1,0,0,1,3,1,no
icbcf.cc,3,12,8,1,3,2,no
pny-xiv.cc,3,2,2,1,4,2,no
icbcqe-xyk.com,1,0,0,1,3,1,no
ctrip-i.tk,14,0,0,1,2,1,no
ccbbc.cc,3,5,1,1,4,1,no
95588oy.cc,3,1,8,1,3,4,no
emagecompany.com,1,0,0,2,2,1,yes
xybwfs.com,1,3,2,1,4,4,no
netxyz.net,4,0,3,1,4,1,no
kzuqiu.com,1,0,0,1,4,1,yes
234075.com,1,0,0,4,2,1,no
bet019.com,1,0,0,2,2,1,no
044365.com,1,2,7,1,2,6,no
sfheer.pw,11,0,0,1,2,7,no
szzkzdh.com,1,0,0,2,2,1,no
cnxzsd.com,1,2,10,2,2,2,no
518009.com,1,0,0,1,2,1,no
icbcrux.com,1,0,0,1,4,1,no
cbxska.cc,3,2,12,1,3,5,no
ccmka.cc,3,5,1,1,3,1,no
aixindao.net,4,12,12,1,2,2,no
cctbivn.com,1,0,0,1,3,1,no
swuyjs.com,1,3,4,2,2,5,yes
567788.tk,14,0,0,1,2,1,no
cnshoushen.cn,2,1,12,1,4,1,yes
qmoon.net,4,12,12,3,3,1,yes
7lk.com,1,12,1,2,2,1,yes
autob.cn,2,12,12,1,1,7,yes
stshimo.com,1,0,0,1,4,1,yes
gsjfgk.com,1,2,4,1,4,5,no
401488.com,1,0,0,4,3,1,no
youqia.com.cn,2,1,12,2,2,1,no
gbwqd.com,1,12,12,1,2,1,no
000cn.com,1,12,4,2,1,3,yes
gscjc.com,1,1,8,1,3,3,no
ccbpxx.cc,3,5,1,1,3,1,no
ccbncd.cc,3,5,1,1,3,1,no
beiju.com,1,0,0,1,4,1,yes
ccbnib.cc,3,5,1,1,3,1,no
400669.com,1,0,0,1,2,1,no
trellian.com,1,12,12,2,2,1,yes
ccbofe.cc,3,5,1,1,3,1,no
l0086jctu.com,1,0,0,1,3,1,no
95588aip.cc,3,1,8,1,3,4,no
444za.com,1,0,0,2,2,1,yes
233555.com,1,0,0,1,3,1,yes
ccobzm.cc,3,5,1,1,3,1,no
ccbtrx.com,1,1,10,2,2,10,no
249544.com,1,0,0,2,3,1,no
xyinx.com,1,0,12,2,3,1,yes
guilin616.com,1,5,1,2,2,1,yes
95533nvy.cc,3,5,1,1,3,1,no
ccoesq.cc,3,5,1,1,3,1,no
32aise.com,1,12,12,1,2,4,no
41gd.com,1,0,0,1,4,1,no
03888.info,6,0,0,2,3,1,no
yunadm.com,1,12,12,1,4,1,yes
rccvd.cc,3,0,0,1,3,1,no
ykzmx.pw,11,0,0,1,2,7,no
icbcw-xyk.com,1,0,0,1,3,1,no
csxz.net,4,2,2,2,2,3,yes
gdgfdf.com,1,1,12,1,3,3,no
tibetdrive.com,1,12,12,1,2,2,yes
636993.com,1,12,6,2,3,2,no
js6667.com,1,0,0,4,2,1,no
cbbieg.com,1,0,0,1,3,1,no
ccbksn.cc,3,5,1,1,3,1,no
iccuc.com,1,0,0,1,2,1,no
91mh.cc,3,12,11,1,3,1,yes
008m.cn,2,12,12,2,3,1,yes
3je.pw,11,0,0,1,1,7,no
alai.info,6,12,12,1,4,1,no
wsp-jccb.cc,3,1,2,1,4,4,no
63309.com,1,12,11,4,2,4,no
noxue.com,1,0,3,2,2,1,yes
pupuwind.com,1,0,0,1,2,1,no
kryiwh.pw,11,0,0,2,2,7,no
inouv.cc,3,1,2,1,3,7,no
diyi10086.top,13,0,0,1,3,2,no
btdou.com,1,12,12,1,1,4,yes
gg095.com,1,0,0,1,2,1,no
jfghdt.com,1,0,0,1,3,1,no
5588138.com,1,12,11,4,2,4,no
cincd.cc,3,0,0,1,3,1,no
tcsse.cc,3,0,0,1,3,1,no
crird.cc,3,2,4,1,4,4,no
pay-cmz.cc,3,0,0,1,3,1,no
ccbyrv.cc,3,5,1,1,3,1,no
wc8591.com,1,0,0,2,2,1,no
83sss.com,1,12,7,2,4,5,no
ccbtxs.cc,3,5,1,1,4,1,no
424288.com,1,0,0,4,3,1,no
8818ka.cn,2,11,12,1,4,1,no
pd-95588.cn,2,1,12,1,4,1,no
sskuse.com,1,12,11,1,4,1,no
hjikloj.cc,3,1,4,1,4,2,no
088kj.com,1,0,0,4,2,1,no
95533etyccb.com,1,2,12,1,4,2,no
365goshop.net,4,9,4,2,2,1,yes
95588kwm.cc,3,1,8,1,3,4,no
cbbabc.com,1,1,10,1,3,1,no
ghlaw.xyz,15,0,0,1,3,7,no
95588tgy.cc,3,1,8,1,3,4,no
wpkyzes86.com,1,12,11,1,3,4,no
0532rencai.com,1,5,1,2,2,1,yes
4199.com,1,0,3,2,2,1,yes
po-95599.com,1,0,0,1,2,1,no
hedns.net,4,1,12,1,3,1,yes
l0086cct.com,1,1,10,1,3,2,no
bingjl.com,1,11,12,1,4,2,no
224402.com,1,12,11,4,3,2,no
pay-cbbc.cc,3,1,4,1,2,2,no
icbccnb.com,1,2,2,1,3,2,no
505888.com,1,12,11,2,1,6,no
95588kwa.cc,3,1,8,1,3,4,no
l0086nns.com,1,1,10,1,3,1,no
95588aghs.cc,3,1,12,1,1,2,no
wut37.com,1,0,0,1,3,1,no
lcbbp.com,1,0,0,1,3,1,no
ehsy.com,1,12,2,2,2,6,yes
rccib.cc,3,0,0,1,3,1,no
csmayi.cn,2,1,12,1,1,1,yes
95533ml.com,1,3,10,1,3,1,no
95533rzccb.com,1,2,12,1,4,2,no
cbbzaq.cc,3,1,2,1,3,4,no
xikangsh.com,1,1,8,2,2,1,no
95588ygr.cc,3,2,8,1,3,4,no
hehualin.com,1,12,12,1,2,4,no
776999.com,1,12,7,1,4,2,no
5319hwjpt.com,1,0,0,1,3,2,no
icbccsc.com,1,2,2,1,3,3,no
icbcz.cc,3,2,2,1,3,5,no
weaccb.com,1,0,0,1,3,1,no
shouko98.com,1,0,0,1,4,7,no
ccbawo.cc,3,5,1,1,3,1,no
cbbrwn.cc,3,0,0,1,3,1,no
sjyoyo.com,1,1,6,1,4,3,no
95533jri.cc,3,1,8,1,4,4,no
le888.cc,3,0,0,2,2,1,no
madridistas.cn,2,3,12,1,4,1,yes
ccbxkr.cc,3,5,1,1,3,1,no
119ql.cn,2,11,12,2,4,1,no
acwbetxzs.com,1,1,8,1,3,4,no
js501196.com,1,0,0,4,4,1,no
ntdhcm.com,1,0,0,1,3,1,no
3dream.com.cn,2,0,0,1,3,1,yes
myepjob.com,1,1,12,2,2,4,yes
ccbxis.cc,3,5,1,1,4,7,no
622333.com,1,1,12,4,2,4,no
m-ccbv.cc,3,1,2,1,3,4,no
fl88.net,4,2,1,2,2,1,yes
ccbcix.cc,3,2,2,1,3,4,no
pcy-ccbz.cc,3,1,2,1,3,4,no
hfsyyq.com,1,1,10,2,2,1,yes
appleid-os9-official.com,1,0,0,1,3,1,no
ccvmkhfdf.com,1,0,0,2,3,5,no
ccfdsp.cc,3,2,8,1,3,2,no
wap-cabv.cc,3,2,2,1,4,4,no
wesoo.win,12,0,0,1,2,7,no
4488.hk,16,1,12,1,4,4,no
95533zji.cc,3,1,8,1,3,4,no
cvred.cc,3,5,1,1,3,3,no
ccumav.cc,3,5,1,1,3,1,no
cbuins.cc,3,1,8,1,3,4,no
mtjmn.com,1,12,12,2,2,1,no
yt678.com,1,0,0,1,2,1,no
shyl.net,4,12,2,2,2,3,yes
ccbwwo.cc,3,2,8,1,3,7,no
whgykj.com,1,12,12,2,2,2,yes
gaizaoba.cn,2,12,12,1,4,1,yes
zaswhftyu.com,1,0,0,1,3,1,no
kaicong.net,4,0,9,2,2,1,yes
cxbjmi.cc,3,0,0,1,3,1,no
app17.com,1,1,1,2,1,1,yes
gaokongff.com,1,1,6,1,2,1,yes
ppswan.com,1,1,6,1,1,5,yes
icbc110vip.com,1,1,8,1,3,4,no
ywdmz.cc,3,1,1,1,3,1,no
95588xzy.cc,3,2,8,1,3,4,no
75365.biz,9,1,12,1,3,3,no
11ys.cc,3,0,0,2,3,1,yes
022gdst.com,1,12,12,2,2,2,yes
ccbzxj.cc,3,5,1,1,3,1,no
sd17u.com,1,12,12,1,4,6,yes
10086hn.pw,11,0,0,1,4,7,no
sdfuoen.cc,3,1,4,1,3,4,no
7935n.com,1,0,0,4,2,1,no
aqdyac.com,1,0,0,3,2,1,no
icbdhe.pw,11,0,0,1,4,7,no
ccbecc.com,1,0,0,1,3,1,no
95588lu.cc,3,1,8,1,3,4,no
ccbuvv.cc,3,5,1,1,3,3,no
rpskvg.pw,11,0,0,2,2,7,no
hl1111.com,1,0,0,1,3,1,no
yycscp.cn,2,0,0,1,3,1,no
fsqiangshi.com.cn,2,3,12,1,4,1,yes
88r6.com,1,0,0,1,2,1,no
jndb01.com,1,1,12,4,2,7,no
icbchyf.com,1,0,0,1,3,1,no
euqc1.cc,3,1,8,1,3,5,no
678184.com,1,0,0,4,2,1,no
ccbbkx.cc,3,1,8,1,3,4,no
wrfer.com,1,0,0,1,3,1,no
95533-lc.com,1,0,0,1,3,1,no
95533cr.com,1,5,1,1,3,1,no
acfan.com,1,1,6,1,3,2,yes
zaojiao.net,4,3,2,2,2,5,yes
yuntu003.com,1,0,3,2,4,1,no
jinsha8.com,1,0,0,4,2,7,no
ccbxyk.cn,2,1,12,1,3,1,no
ncrtzcx.com,1,1,12,1,3,2,no
xyk95588.cc,3,5,1,1,4,1,no
4j.cc,3,0,12,2,2,1,yes
ghjfdc.com,1,0,0,1,3,1,no
219939.com,1,0,3,1,3,1,no
scfcp.cn,2,1,12,1,3,1,yes
famdk.com,1,2,2,1,3,2,no
ccbpmb.cc,3,5,1,1,3,1,no
bilans.com,1,0,0,1,4,1,no
888hkjc.com,1,0,0,1,2,1,no
dfebbx.pw,11,0,0,1,1,7,no
439904.com,1,0,0,4,2,1,no
ccugfd.cc,3,5,1,1,3,1,no
waphao123.net,4,3,12,1,1,4,no
ccbctd.cc,3,5,1,1,3,1,no
pny-nccb.cc,3,1,2,1,4,4,no
ccbxkv.cc,3,0,0,1,3,1,no
206666.com,1,12,12,1,4,2,yes
nxskx.com,1,0,0,1,3,1,no
b00228.com,1,0,3,4,3,1,no
aj123.cn,2,12,12,2,4,1,yes
cpy-icbb.cc,3,8,4,1,2,1,no
1718china.com,1,5,1,2,2,1,yes
22290.com,1,0,3,2,2,1,yes
wap-ecbc.cc,3,3,2,1,4,2,no
4439d.com,1,0,0,1,4,1,no
zcheer.com,1,5,1,2,2,1,yes
abchlna.com,1,1,4,1,3,4,yes
ccbseo.cc,3,1,8,1,3,4,no
cbera.cc,3,2,2,1,3,4,no
cvsvch.pw,11,0,0,1,2,7,no
gshkaf.cc,3,5,1,1,3,1,no
ccb-cv.com,1,1,12,1,4,4,no
huihuinihaoq.cc,3,1,2,1,1,5,no
365423477.cn,2,1,12,1,4,1,no
95588dj.cc,3,1,8,1,3,4,no
cicbco.com,1,0,0,1,4,1,no
cbbfre.cc,3,0,0,1,3,1,no
wowyea.com,1,2,1,1,1,1,yes
mai8780.com,1,0,0,1,1,1,no
808844.com,1,12,11,4,2,6,no
gsyhkk.cc,3,1,2,1,3,4,no
450666.com,1,0,0,1,4,1,yes
pcy-ccbb.cc,3,2,2,1,2,4,no
crkao.cn,2,1,12,1,4,1,no
009zyz.com,1,0,0,3,2,1,no
cbonsa.cc,3,2,12,1,3,5,no
sahcqmu.com,1,12,2,1,4,1,yes
ccbuxb.cc,3,5,1,1,3,1,no
miqi.cn,2,12,12,2,2,7,yes
6655vns.com,1,0,0,1,2,1,no
rt147.com,1,12,12,2,2,4,yes
wrfdq.com,1,0,0,1,3,1,no
188score.com,1,12,12,3,3,6,yes
szgxq.gov.cn,2,12,12,2,2,1,yes
bankqh.com,1,12,1,1,4,1,yes
ccb-a.info,6,0,0,1,3,1,no
wa-95599.cn,2,1,12,1,4,1,no
ght95588.cc,3,2,8,1,4,4,no
cctv40.cn,2,2,12,2,2,1,yes
gscbf.com,1,1,1,1,3,1,no
b-jm.pw,11,0,0,1,4,7,no
psy-cdd.cc,3,1,4,1,3,5,no
ibhezq.cc,3,0,0,1,3,1,no
ikbao.com,1,2,12,2,2,1,yes
miaozanwang.vip,16,1,12,1,3,2,no
zhejiang888.com,1,0,0,4,4,1,no
772203.com,1,0,0,4,2,1,no
ccbwyyc.com,1,1,2,1,3,4,no
95588cc.vip,16,1,12,1,3,5,no
10086aps.pw,11,0,0,1,4,7,no
bccv.com,1,12,1,2,1,1,yes
cbbsdwa.cc,3,1,6,1,3,4,no
lcbiy.com,1,0,0,1,4,1,no
16nt.net,4,2,1,1,3,1,yes
gf3336.com,1,0,0,1,3,4,no
95588qnt.cc,3,1,8,1,3,4,no
jnfczw.cc,3,5,1,1,3,1,no
wap-95533-po.cc,3,1,2,1,3,2,no
izdxt.com,1,1,12,1,3,4,no
ccbwww.cc,3,1,8,1,3,4,no
dancingchina.com,1,0,3,2,2,1,no
387707.com,1,0,0,4,2,1,no
wap-ctcv.cc,3,3,2,1,4,2,no
orgnitu.net,4,1,1,2,4,2,no
cbbytp.cc,3,1,2,1,3,4,no
pay-bct.cc,3,0,0,1,3,1,no
ccbzxn.cc,3,1,2,1,3,4,no
liuwoliuliu.cc,3,1,2,1,3,4,no
aoppl.com,1,0,0,1,2,1,no
hungodesign.com,1,0,0,1,3,1,no
ccdmnq.cc,3,2,8,1,3,2,no
cnert.cc,3,1,2,1,4,4,no
cpm.net,4,0,0,2,2,1,yes
bockp1ay.com,1,0,0,1,3,7,no
iotek.com.cn,2,12,12,2,2,1,yes
beioop.cc,3,1,4,1,4,3,no
pay-cbr.cc,3,0,0,1,3,1,no
005918.com,1,0,0,2,2,1,no
sjzxcbb.cc,3,1,6,1,3,2,no
bansha.com,1,12,12,1,3,2,yes
80188youxicz.com,1,0,0,1,3,1,no
528ktv.com,1,0,0,1,3,1,no
net-edu.net,4,12,8,2,2,2,no
pengyuandq.com,1,12,12,2,4,3,yes
wykxdz.cc,3,5,1,1,3,1,no
wfzymy.com,1,1,1,2,2,1,yes
vyts.net,4,2,12,4,3,3,no
cqchusiling.com,1,1,8,2,2,2,yes
mhk123.com,1,0,0,4,3,1,no
kanlelu.com,1,2,10,1,2,1,no
fmhyq.com,1,0,0,1,3,1,no
ccuopk.cc,3,12,6,1,3,4,no
zerotohundred.com,1,0,0,1,3,1,yes
jspya.com,1,12,10,1,3,1,no
xmhjc.cn,2,1,12,1,2,1,no
ccbjbe.cc,3,5,1,1,4,1,no
501668.com,1,0,0,4,4,7,no
cbbdc.cc,3,5,1,1,3,1,no
iceworldtwo.science,16,1,12,1,3,4,no
keyyou.net,4,0,0,1,4,4,yes
shoge858.com,1,0,0,1,1,7,no
dzhuahai.cn,2,0,0,1,3,1,no
555541.com,1,0,0,1,1,1,yes
lyg.gov.cn,2,12,12,2,2,1,yes
nextseason.cn,2,12,12,1,4,1,no
ccowwp.cc,3,1,8,1,3,4,no
ccbogj.cc,3,5,1,1,3,1,no
wap-jfccb.top,13,0,0,1,3,4,no
cbbcms.cc,3,1,2,1,3,4,no
366488.com,1,0,0,4,4,1,no
xingcai6868.com,1,5,1,1,3,1,no
0460.net,4,5,1,2,2,1,yes
0534123.com,1,2,2,2,2,2,yes
2877ygft.com,1,0,0,1,3,2,no
gsyhev.com,1,2,2,1,3,2,no
reku.tv,7,0,12,3,3,1,yes
cbbff.cc,3,5,1,1,3,1,no
zysz99.com,1,0,0,1,2,1,no
yigouw1987.com,1,0,0,1,3,1,no
958589.com,1,0,0,2,2,1,no
icbuz.com,1,1,12,1,3,4,no
95588jij.cc,3,1,4,1,4,4,no
wap-icbuc.cc,3,3,2,1,3,4,no
abche.pw,11,0,0,1,4,7,no
yzbbs.cc,3,2,2,3,2,4,yes
7597757.com,1,0,0,1,3,1,no
77808080.com,1,0,3,4,2,1,no
bo09.info,6,3,12,3,2,1,no
dsfdcce.com,1,1,12,1,3,5,no
rotjg.com,1,0,0,1,3,1,no
cbrwj.cc,3,1,6,1,3,2,no
95533lsi.cc,3,1,8,1,1,4,no
007222.net,4,12,2,1,4,4,no
ccbcnar.cc,3,8,2,1,3,5,no
sjzcbbt.cc,3,1,6,1,4,2,no
95533gzi.cc,3,1,8,1,4,4,no
wrfgx.com,1,0,0,1,3,1,no
yygou88.com,1,0,0,2,1,1,no
paisu08.com,1,0,0,1,3,1,no
95588ujk.pw,11,0,0,1,3,7,no
860717.com,1,1,7,2,2,5,yes
dellhpibm.com,1,3,4,1,2,1,yes
bytmco1.com,1,1,6,4,2,2,no
92077a.com,1,0,0,4,4,1,no
chaoa.cc,3,3,2,2,2,3,no
sftzg.com,1,1,1,2,2,1,yes
ccbey.com,1,0,0,2,1,1,no
haoyunyu.com,1,0,0,2,4,1,yes
abudai.com,1,2,12,1,2,2,no
747575.com,1,0,0,4,1,7,no
bagevent.com,1,0,0,2,2,1,yes
40357.top,13,0,0,1,3,1,no
173lh.cn,2,9,12,2,2,1,yes
95533es.cc,3,0,0,1,4,1,no
hfsdfd.com,1,0,0,1,3,1,no
jjhrgema.com,1,0,0,2,3,4,no
95533tb.com,1,3,12,1,3,4,no
5344wangyi.com,1,0,0,1,3,7,no
yuuboo.com,1,1,2,1,4,2,yes
919336.com,1,12,11,4,2,4,no
112268.com,1,0,0,4,2,1,no
31987a.com,1,0,0,1,2,1,no
yxzj59.com,1,0,0,2,3,1,no
mt-ccb.com,1,8,12,1,3,4,no
cbonse.cc,3,2,12,1,4,5,no
3dscience.com,1,12,12,2,2,1,yes
erecnr.pw,11,0,0,1,1,7,no
c9988.com,1,0,0,1,2,1,yes
easyhk.com,1,2,2,1,4,6,yes
292hh.com,1,0,0,2,4,1,yes
cbbvsjz.cc,3,1,6,1,4,4,no
1933msc.com,1,0,0,1,2,1,no
abcnongyeyh.com,1,0,0,1,3,1,no
tytianyun.cn,2,1,12,1,4,1,yes
izdxc.com,1,1,12,1,3,4,no
0378jz.cn,2,11,12,1,4,1,no
6366976.com,1,0,0,1,3,1,no
7387767.com,1,0,0,1,3,1,no
ghjfcs.com,1,0,0,1,3,1,no
6655206.com,1,0,0,1,3,1,no
220056.com,1,12,11,1,2,4,no
cledepeau-beaute.com.cn,2,12,12,1,1,1,yes
396568.com,1,0,0,2,2,1,no
ccnuaq.cc,3,5,1,1,3,1,no
kpdcbcc.com,1,0,0,1,3,4,no
xceyes.com,1,1,6,1,4,3,no
sojn.com,1,2,8,2,2,2,yes
gsyhdm.com,1,2,4,1,4,2,no
cbbuaf.cc,3,5,1,1,3,1,no
38138vns.com,1,1,8,2,2,2,no
jinsucai.com,1,1,1,2,2,1,yes
bd098.com,1,0,0,1,4,1,no
apghotel-beijing.com,1,0,0,1,2,7,no
icbxy.cc,3,12,1,1,3,1,no
welccb.com,1,0,0,1,4,1,no
95533icbn.pw,11,0,0,1,4,7,no
wv-95588.com,1,0,0,1,2,1,no
3606000.com,1,0,0,2,4,1,no
aiaigame.com,1,12,1,2,2,1,yes
jsdah.com,1,10,10,1,3,1,no
vip95588s.com,1,0,0,1,3,1,no
cbxkez.cc,3,2,12,1,3,5,no
wap-vcbv.cc,3,2,2,2,3,4,no
95588syw.cc,3,2,8,1,3,4,no
mycollect.net,4,12,6,2,2,6,yes
95588-qa.com,1,0,0,1,3,1,no
10000gf.com,1,12,10,1,3,1,yes
jshsvip.top,13,0,0,1,3,4,no
8e8e8.net,4,1,6,1,4,4,no
35300.com,1,0,12,1,2,1,no
95588-cbi.com,1,2,12,1,1,4,no
pf8.net,4,0,0,1,4,1,yes
m-ccbki.cc,3,1,2,1,3,4,no
tgouwuu.com,1,0,0,2,3,1,no
xp95588.cc,3,5,1,1,3,3,no
cceomm.cc,3,1,8,1,3,4,no
95588spe.cc,3,1,8,1,3,4,no
gichl.com,1,0,0,1,1,1,no
3125219.com,1,0,0,1,2,1,no
ghiujf.cc,3,5,1,1,3,1,no
95588wed.pw,11,0,0,1,4,7,no
wap-cbci.cc,3,2,2,1,4,4,no
zfbwsx.cn,2,12,12,1,3,1,no
suaoo002.com,1,0,0,1,3,1,no
ccbocb.com,1,0,0,1,3,1,no
7935r.com,1,0,0,4,2,1,no
bssjl.com,1,0,0,2,2,1,no
510996.com,1,0,0,4,2,1,no
0797qd.com,1,1,1,1,4,1,yes
eshiman.com,1,1,6,1,3,4,no
224401.com,1,0,0,4,3,1,no
gsula.com,1,0,0,1,3,1,no
44nba.com,1,0,0,1,3,1,no
10086ysm.pw,11,0,0,1,4,7,no
ccbucb.cc,3,1,1,1,3,1,no
ffa.cc,3,2,12,4,2,2,yes
95588sgs.cc,3,1,8,1,4,4,no
niurenqushi.com,1,8,4,2,2,1,yes
ccbnah.cc,3,5,1,1,3,1,no
wap-icvbx.cc,3,3,2,1,3,4,no
hkdgsn86.com,1,0,0,1,3,1,no
cbbmxs.cc,3,5,1,1,3,1,no
10086asd.pw,11,0,0,1,4,7,no
aw-95599.com,1,0,0,1,2,1,no
facaijikehhaha.cc,3,1,2,1,3,4,no
5689777.com,1,0,0,1,4,1,no
chinesefoot.com,1,0,3,1,3,1,yes
hg67806.com,1,0,0,2,2,1,no
bpbqk.com,1,0,0,1,3,1,no
wap-cvcr.cc,3,3,2,1,4,2,no
ghfcjw.com,1,2,2,1,3,4,no
xiyashiji.com,1,1,4,2,3,2,yes
icdcuh.cc,3,1,4,1,4,2,no
mfozv.com,1,12,10,1,3,1,no
suyg98w.com,1,0,0,2,2,7,no
ibovey.com,1,3,12,1,3,3,yes
msthdbv.pw,11,0,0,1,2,7,no
ccbnzq.cc,3,5,1,1,3,1,no
quanq58pt.com,1,0,0,1,2,1,no
ccumzh.cc,3,5,1,1,3,1,no
ccbcnaf.cc,3,8,2,1,4,5,no
960000.com,1,0,3,1,4,1,yes
95533qcc.cc,3,1,8,1,3,4,no
newman.mobi,16,12,12,2,2,2,yes
wap-cbcbi.cc,3,3,2,1,3,4,no
adconfer.com,1,2,2,1,4,4,no
freespa.cn,2,12,12,1,4,1,no
iccrd.cc,3,0,0,1,3,1,no
wap-cvxb.cc,3,2,2,1,3,4,no
19910221.cn,2,0,0,1,3,1,no
csmy0769.com,1,12,6,1,1,2,no
shebeicn.com,1,2,4,1,4,4,yes
h4826.cn,2,2,12,1,3,1,yes
315196.com,1,2,1,2,2,1,yes
060303.com,1,1,2,1,3,5,no
ufoxes.com,1,0,0,1,2,1,yes
ccvcb.cc,3,1,2,1,4,2,no
ccmwat.cc,3,5,1,1,4,1,no
bbciee.win,12,0,0,1,4,7,no
884558.com,1,1,10,1,2,10,no
jcwqd.com,1,0,0,1,3,1,no
itsup.com.cn,2,1,12,2,2,1,no
95533zll.cc,3,1,2,1,3,4,no
fcg114.com,1,1,2,2,4,2,yes
aigou365.com,1,1,1,1,4,1,yes
totalfitness.com.cn,2,1,12,1,2,7,yes
95588jjj.cc,3,1,4,1,3,4,no
ddjxd.com,1,12,1,1,3,1,no
yiiwiki.com,1,2,8,2,3,2,no
836831.com,1,1,6,2,3,4,no
abcun.cc,3,12,1,1,3,1,no
ccbiu.com,1,0,0,1,3,1,no
bete888.com,1,0,0,1,1,1,no
95588jjn.cc,3,1,2,1,3,4,no
cscecy.com,1,0,0,1,3,1,no
cbbctx.cc,3,1,2,1,4,4,no
89478.com,1,0,3,4,2,1,no
